category,layer,feature_idx,effect_size,accuracy,acc_delta,mean_entropy,ent_delta
both,26,13210,0.3478945561411315,0.6930636661444238,0.014242985329715463,0.5285409278706948,0.00019195438162689094
both,27,1114,0.7431648832446374,0.6923515168779376,-0.05697194131890626,0.4475055635255735,-0.08084340996349443
both,27,1195,0.5669403260892774,0.6922090870246403,-0.07121492664863283,0.43581604624355724,-0.09253292724551071
both,27,4150,0.5547312225714498,0.6923515168779376,-0.05697194131890626,0.529186315862055,0.0008373423729870488
both,27,426,0.4845239735624399,0.6922090870246403,-0.07121492664863283,0.5285419914216006,0.00019301793253267974
both,27,2009,0.4804984021217594,0.6927788064378294,-0.014242985329726565,0.5275466599378854,-0.000802313551182543
both,28,15323,0.5895355397267719,0.6932060959977211,0.028485970659442028,0.4854627620666523,-0.042886211422415665
both,28,7215,0.4765996525972786,0.6916393676114514,-0.12818686796752798,0.5268267880582005,-0.001522185430867462
both,28,8918,0.47000018739485433,0.6920666571713431,-0.08545791197835939,0.5241134733550961,-0.004235500133971892
both,28,11036,0.3600730956471867,0.6932060959977211,0.028485970659442028,0.5277911711442758,-0.0005578023447921909
both,28,9766,0.3474161206799939,0.6930636661444238,0.014242985329715463,0.5281705339373636,-0.00017843955170437908
both,29,7337,0.6235333720559104,0.6922090870246403,-0.07121492664863283,0.5098105818301997,-0.01853839165886828
both,29,6146,0.5732998687196403,0.6930636661444238,0.014242985329715463,0.4932138357272638,-0.03513513776180416
both,29,11515,0.506000882418871,0.6929212362911267,0.0,0.5292480781504281,0.0008991046613601172
both,29,3188,0.48766797729233546,0.6922090870246403,-0.07121492664863283,0.515189906801031,-0.013159066688036902
both,29,9828,0.39522270278014865,0.6933485258510184,0.04272895598916859,0.498058039627348,-0.030290933861719938
both,30,4883,0.6326689544682572,0.6932060959977211,0.028485970659442028,0.49932027693894154,-0.02902869655012641
both,30,11203,0.6296739403712774,0.6916393676114514,-0.12818686796752798,0.5109974918374376,-0.017351481651630363
both,30,394,0.5536703081132869,0.6909272183449651,-0.1994017946161608,0.5231118203163586,-0.005237153172709341
both,30,13342,0.445249558135241,0.6885059108389119,-0.4415325452214791,0.5165791242517148,-0.011769849237353136
both,30,11296,0.42815457606430896,0.6930636661444238,0.014242985329715463,0.5281335105005384,-0.00021546298852959112
both,31,11159,0.7169925649337254,0.6936333855576129,0.07121492664862172,0.4813017428363536,-0.04704723065271438
both,31,1086,0.622846005199599,0.6902150690784788,-0.27061672126478253,0.5123965680973894,-0.015952405391678526
both,31,2996,0.5955045164969225,0.6912120780515596,-0.17091582395670768,0.5241807135053977,-0.004168259983670208
both,31,7140,0.4876676067799598,0.6926363765845321,-0.02848597065945313,0.5278223425066366,-0.0005266309824313309
both,31,11420,0.4328487277263628,0.6926363765845321,-0.02848597065945313,0.526386459767712,-0.0019625137213559185
both,32,4883,0.6926128383009093,0.6930636661444238,0.014242985329715463,0.48714419122889097,-0.041204782260176986
both,32,6994,0.601534200099025,0.6920666571713431,-0.08545791197835939,0.5208636888824445,-0.007485284606623455
both,32,16022,0.5164574530793954,0.6920666571713431,-0.08545791197835939,0.5267552911301152,-0.0015936823589527416
both,32,15817,0.49305307177349905,0.6903574989317761,-0.25637373593505597,0.5137284073928654,-0.014620566096202547
both,32,6869,0.4626172647564983,0.6922090870246403,-0.07121492664863283,0.5218884133823147,-0.0064605601067532215
both,33,12581,0.6692353805397312,0.6917817974647487,-0.11394388263780142,0.4906213280046939,-0.03772764548437407
both,33,10212,0.6026336526335021,0.6932060959977211,0.028485970659442028,0.5064874231874327,-0.02186155030163528
both,33,5971,0.5910815794391482,0.6910696481982623,-0.18515880928643424,0.5128717346492891,-0.015477238839778806
both,33,3345,0.563734507627453,0.6919242273180458,-0.09970089730808596,0.5124869613777391,-0.01586201211132887
both,33,8916,0.46830562731262726,0.6930636661444238,0.014242985329715463,0.5220564161874468,-0.006292557301621149
both,34,12592,0.516340855831479,0.6927788064378294,-0.014242985329726565,0.5303983396495127,0.00204936616044471
both,34,7538,0.5074494002287921,0.6930636661444238,0.014242985329715463,0.4942102729158713,-0.03413870057319668
both,34,14257,0.41048987887379107,0.6872240421592366,-0.5697194131890071,0.4381060913785738,-0.09024288211049414
both,34,2277,0.4046215927390242,0.6907847884916678,-0.21364477994588738,0.5272986059364027,-0.001050367552665299
both,34,8076,0.4007019521777456,0.6927788064378294,-0.014242985329726565,0.5285928564916035,0.00024388300253552764
both,35,7859,0.5155032342744442,0.6924939467312349,-0.042728955989179696,0.5317539034567498,0.0034049299676818245
